city,latitude,longitude,country,population
Tamiahua,21.2788,-97.4462,Mexico,23120
Sidi Ifni,29.3833,-10.1667,Morocco,21618
Gersthofen,48.4167,10.8667,Germany,22473
Kilkís,40.9954,22.8765,Greece,22914
Dickinson,46.8917,-102.7924,United States,23133
Teguise,29.0611,-13.5597,Spain,23044
Puenteareas,42.1667,-8.5,Spain,22942
Fleurus,50.4833,4.5333,Belgium,22738
Komló,46.1911,18.2611,Hungary,22635
Olivet,47.8639,1.9006,France,22168
Baclayon,9.6227,123.9135,Philippines,22461
Oxford,39.5061,-84.7434,United States,23113
Tashtagol,52.7667,87.8667,Russia,23107
Pitogo,13.785,122.0881,Philippines,22798
Tupiza,-21.4423,-65.719,Bolivia,23100
Lengir,42.1899,69.8799,Kazakhstan,23058
Prieto Diaz,13.0333,124.1833,Philippines,22644
Nanyangcun,34.7015,108.3295,China,22654
Kenmore,47.7516,-122.2489,United States,23097
Sīwah,29.2,25.5167,Egypt,23080
Allison Park,40.573,-79.9603,United States,23092
Farmington,44.6573,-93.1688,United States,23091
Gusinoozërsk,51.2833,106.5167,Russia,23082
Wandlitz,52.75,13.4497,Germany,22937
Yuli,41.3351,86.2614,China,22474
Santa Maria do Pará,-1.3519,-47.5758,Brazil,23026
Nikaho,39.2031,139.9078,Japan,22981
Kapfenberg,47.4394,15.2894,Austria,22798
Karben,50.2322,8.7681,Germany,22562
Wulongpu,37.9356,110.3566,China,22910
Amoucha,36.388,5.4108,Algeria,22767
Strakonice,49.2615,13.9024,Czechia,22428
Meiwa,34.5478,136.6236,Japan,22523
Mercato San Severino,40.7833,14.7667,Italy,22335
Vigonza,45.45,11.9833,Italy,22958
Wichian Buri,15.6565,101.1072,Thailand,22995
Achí,8.5692,-74.5561,Colombia,23051
Keta,5.9167,0.9833,Ghana,22739
Conceição das Alagoas,-19.915,-48.3878,Brazil,23043
Gyêgu,33.0166,96.7333,China,23000
Princesa Isabel,-7.7369,-37.9928,Brazil,22995
Grajewo,53.65,22.45,Poland,21900
Hastings,44.7318,-92.8538,United States,23047
Montgomery,40.426,-74.6791,United States,23045
Curumaní,9.1997,-73.5425,Colombia,23018
Huaibaijie,35.7056,109.5855,China,22935
Guanajay,22.9306,-82.6881,Cuba,22839
Orobó,-7.745,-35.6019,Brazil,22878
Aiud,46.3103,23.7167,Romania,22876
Makīnsk,52.6404,70.41,Kazakhstan,23020
Ōno,35.4706,136.6275,Japan,22375
Plainsboro,40.3377,-74.5878,United States,23028
Vale de Cambra,40.85,-8.4,Portugal,22864
Pirenópolis,-15.8519,-48.9589,Brazil,23006
Rockingham,34.9386,-79.7608,United States,23016
Viga,13.8667,124.3,Philippines,22869
Krasnouralsk,58.35,60.05,Russia,22996
Zedelgem,51.1431,3.1361,Belgium,22635
Xinsi,34.6503,104.6302,China,22829
Krasnoarmeysk,51.0167,45.7,Russia,22994
Yanshanbu,26.3326,107.1071,China,22811
Soure,-0.7169,-48.5228,Brazil,23001
Greenfield,39.7936,-85.7737,United States,23006
Beixingzhuang,35.7033,111.1029,China,22682
Taxisco,14.0716,-90.4645,Guatemala,22948
West Goshen,39.9756,-75.5927,United States,23001
Auburn,41.3666,-85.0559,United States,22994
Frederickson,47.0914,-122.3594,United States,22994
Vagos,40.55,-8.6667,Portugal,22851
Karlsfeld,48.2167,11.4667,Germany,21596
Guadalupe,2.025,-75.7564,Colombia,22867
Forbach,49.19,6.9,France,21652
Willoughby,41.646,-81.4084,United States,22977
Luruaco,10.6083,-75.1417,Colombia,22878
Dabeiba,7.0014,-76.2611,Colombia,22954
Wädenswil,47.2303,8.6722,Switzerland,21716
Manghit,42.1236,60.0583,Uzbekistan,22949
Mustang,35.3917,-97.7246,United States,22959
Palma di Montechiaro,37.1936,13.7658,Italy,22663
Mount Pearl Park,47.5189,-52.8058,Canada,22957
Albufeira,37.0897,-8.2458,Portugal,22794
Roxbury,40.8822,-74.6522,United States,22956
La Democracia,14.2308,-90.9472,Guatemala,22884
Itaocara,-21.6789,-42.0819,Brazil,22899
Znamianka,48.7136,32.6733,Ukraine,22936
Oyonnax,46.2561,5.6556,France,22336
Wertheim,49.75,9.5167,Germany,22780
Überlingen,47.7667,9.1583,Germany,22554
Oteiza,8.7437,126.2214,Philippines,22855
Maying,36.0448,102.8343,China,22415
Ayagawa,34.2494,133.9231,Japan,22730
Neusäß,48.4,10.8333,Germany,22058
Saint-Louis,47.59,7.57,France,21646
Patterson,37.4758,-121.1535,United States,22930
Goulburn,-34.7547,149.6186,Australia,22419
Eckernförde,54.4742,9.8378,Germany,21902
Espera Feliz,-20.65,-41.9069,Brazil,22856
Selvazzano Dentro,45.3833,11.7833,Italy,22903
San Raimundo,14.7647,-90.5956,Guatemala,22615
Tervuren,50.8167,4.5,Belgium,22248
Mihama,34.7789,136.9083,Japan,22440
Lumbatan,7.785,124.256,Philippines,22780
Rucphen,51.5319,4.5597,Netherlands,22572
Gōtsuchō,35.0114,132.2211,Japan,22838
Barbate de Franco,36.1833,-5.9167,Spain,22761
Isilkul,54.9089,71.2606,Russia,22903
Nova Prata,-28.7839,-51.61,Brazil,22830
São Sebastião da Boa Vista,-1.7178,-49.5408,Brazil,22904
Gallup,35.5183,-108.7423,United States,22917
Mutuípe,-13.2289,-39.505,Brazil,22833
Zacualpa,15.0272,-90.8778,Guatemala,22846
Radcliff,37.8206,-85.9366,United States,22914
Thebes,38.3242,23.3236,Greece,22883
Westerstede,53.25,7.9167,Germany,22778
Buriti Bravo,-5.8369,-43.8339,Brazil,22899
Patacamaya,-17.2333,-67.9167,Bolivia,22858
Trezzano sul Naviglio,45.4333,9.0667,Italy,20956
Crystal,45.0377,-93.3599,United States,22899
Arcos de Valdevez,41.85,-8.4167,Portugal,22847
Kalat,29.0258,66.59,Pakistan,22879
Banovići,44.4089,18.5287,Bosnia And Herzegovina,22773
Robertson,-33.8,19.8833,South Africa,21929
Lengerich,52.175,7.8667,Germany,22641
Guryevsk,54.2833,85.9333,Russia,22872
Veranópolis,-28.9358,-51.5489,Brazil,22810
Pilar de la Horadada,37.8667,-0.7833,Spain,22597
Belton,31.0525,-97.479,United States,22885
Allen,-38.9772,-67.8272,Argentina,22859
Nazca,-14.831,-74.939,Peru,22859
Weilheim,47.8333,11.1333,Germany,22477
Santa Teresita,13.8664,120.9814,Philippines,21559
Manosque,43.8342,5.7839,France,22485
Catamayo,-3.9833,-79.35,Ecuador,22697
Glauchau,50.8233,12.5444,Germany,22440
Działdowo,53.2333,20.1833,Poland,21279
Pace,30.6187,-87.1667,United States,22860
Naciria,36.75,3.8333,Algeria,22431
Alnif,31.1169,-5.1737,Morocco,22724
Tunuyán,-33.5667,-69.0167,Argentina,22834
Rastede,53.25,8.2,Germany,22666
Losser,52.2617,7.0044,Netherlands,22622
Karachayevsk,43.7667,41.9,Russia,21067
Ecoporanga,-18.3728,-40.8308,Brazil,22835
Butig,7.7239,124.3011,Philippines,22768
Shaomi,26.4727,104.8126,China,22688
Goldasht,32.6267,51.4392,Iran,22693
Marshall,32.537,-94.3515,United States,22831
Cartagena,-33.55,-71.6,Chile,22738
Singur,22.81,88.23,India,21382
Haar,48.1,11.7333,Germany,21185
Laguna Beach,33.5448,-117.7612,United States,22827
Røyken,59.7336,10.4289,Norway,22635
Itambacuri,-18.0364,-41.683,Brazil,22809
Chaves,-0.16,-49.9878,Brazil,22821
Webster Groves,38.5866,-90.3544,United States,22819
Whyalla,-33.0333,137.5667,Australia,21501
Acworth,34.0566,-84.6715,United States,22818
Cinco Saltos,-38.8167,-68.0667,Argentina,22790
Griffin,33.2418,-84.2747,United States,22813
Curchorem,15.25,74.1,India,22730
Santa Fe de Antioquia,6.5564,-75.8275,Colombia,22764
Itaparica,-12.8878,-38.6789,Brazil,22615
Nizip,37.0097,37.7942,Turkey,22675
Vreden,52.0331,6.8331,Germany,22641
Lazi,9.128,123.634,Philippines,22488
Magallanes,9.0225,125.5179,Philippines,22293
Morton Grove,42.0423,-87.789,United States,22796
Conceição da Feira,-12.5058,-38.9989,Brazil,22656
Cachoeira do Arari,-1.0108,-48.9628,Brazil,22786
Agrestina,-8.45,-35.95,Brazil,22679
Lysander,43.18,-76.3745,United States,22790
Keene,42.9494,-72.2997,United States,22786
Naqādah,25.9017,32.7242,Egypt,21530
Marina,36.6812,-121.7895,United States,22781
Velsk,61.0667,42.1,Russia,22776
Oliveira dos Brejinhos,-12.3169,-42.8958,Brazil,22774
Solon,41.3864,-81.4401,United States,22779
Rixensart,50.7167,4.5333,Belgium,22401
Sarzana,44.1136,9.96,Italy,22133
Valašské Meziříčí,49.4718,17.9712,Czechia,22149
Lagoa Grande,-8.9969,-40.2719,Brazil,22760
Svetlyy,54.6833,20.1333,Russia,21928
Montilla,37.5833,-4.6333,Spain,22633
Petrila,45.4511,23.3981,Romania,22692
Bad Kissingen,50.2,10.0667,Germany,22444
Torre del Mar,36.75,-4.1,Spain,22168
Massarosa,43.8667,10.3333,Italy,22430
Kaltenkirchen,53.8397,9.9603,Germany,21813
San Miguel de Papasquiaro,24.8304,-105.34,Mexico,22750
Barnegat,39.7665,-74.2773,United States,22754
New Brighton,45.0658,-93.206,United States,22753
Iracemápolis,-22.5808,-47.5189,Brazil,22557
Mandan,46.829,-100.887,United States,22752
Kalachinsk,55.05,74.5833,Russia,22737
Bambuí,-20.0058,-45.9769,Brazil,22734
Parabcan,13.7167,123.75,Philippines,22591
Ladyzhyn,48.6667,29.2167,Ukraine,22682
Sarangani,5.4,125.4667,Philippines,22515
Dom Pedro,-5.0328,-44.4358,Brazil,22681
Buenavista,8.2233,-75.4817,Colombia,22711
Buritis,-15.6178,-46.4228,Brazil,22737
Mrągowo,53.8644,21.3051,Poland,21302
Donaueschingen,47.9531,8.5033,Germany,22526
Pinheiral,-22.5128,-44.0008,Brazil,22719
Winchester,42.4518,-71.1463,United States,22738
Balen,51.1708,5.1697,Belgium,22426
Amalfi,6.9092,-75.0767,Colombia,22714
Alta Floresta D’Oeste,-11.9283,-61.995,Brazil,22728
Staraya Kupavna,55.8,38.1833,Russia,22476
Manzanares,5.2519,-75.1569,Colombia,22623
Seynod,45.8889,6.0961,France,21595
Frameries,50.4088,3.8906,Belgium,21878
Beek en Donk,51.5161,5.6208,Netherlands,22333
Lefkáda,38.7178,20.6439,Greece,22652
Šaľa,48.15,17.8833,Slovakia,22219
Pittsburg,37.4129,-94.6984,United States,22711
Elizabeth City,36.2943,-76.2361,United States,22711
Harriman,35.9307,-84.5602,United States,22708
Greenfield,42.614,-72.5985,United States,22703
Mondovì,44.3833,7.8167,Italy,22444
El Bosque,17.0667,-92.7167,Mexico,22606
Pushkar,26.4903,74.5542,India,21626
Naawan,8.4333,124.3,Philippines,22444
Zhengtun,25.1494,105.0802,China,22400
Magdalena,20.9092,-103.9803,Mexico,22643
Tecali,18.9011,-97.97,Mexico,21992
Teodoro Sampaio,-22.5328,-52.1678,Brazil,22675
Uenohara,35.6303,139.1086,Japan,22557
Oytal,42.9153,73.2549,Kazakhstan,22673
Metzingen,48.5367,9.2858,Germany,22046
Sondrio,46.1697,9.87,Italy,21642
Barakī Barak,33.9667,68.9667,Afghanistan,22305
Le Creusot,46.8014,4.4411,France,21491
Fairhope,30.5217,-87.8815,United States,22677
Cottage Lake,47.7466,-122.0755,United States,22677
Machesney Park,42.3666,-89.0266,United States,22677
Wettingen,47.4659,8.3267,Switzerland,20721
Souk Tlet El Gharb,34.6211,-6.1336,Morocco,22554
Pachino,36.7167,15.1,Italy,22237
Forquilhinha,-28.7469,-49.4719,Brazil,22548
Braidwood,41.2696,-88.2235,United States,22670
Lochristi,51.0953,3.8325,Belgium,22300
Hurricane,37.1487,-113.3517,United States,22666
Sant’Arcangelo di Romagna,44.0633,12.4466,Italy,22171
Onondaga,42.9687,-76.2168,United States,22663
Huangzhai,38.0605,112.6701,China,22233
Laupheim,48.2289,9.8797,Germany,22298
Lajas,22.4164,-80.2906,Cuba,22602
Darton,53.585,-1.5325,United Kingdom,21345
Dunaharaszti,47.3553,19.0844,Hungary,21901
Annecy-le-Vieux,45.9192,6.1419,France,21390
Nagold,48.5519,8.7256,Germany,22294
Saint-Genis-Laval,45.696,4.793,France,21019
Wareham,41.7662,-70.6999,United States,22641
Tocantinópolis,-6.3289,-47.4158,Brazil,22619
Goleniów,53.55,14.8167,Poland,22553
Trussville,33.6404,-86.5819,United States,22635
Bom Jesus,-9.0739,-44.3589,Brazil,22629
Lempäälä,61.3139,23.7528,Finland,22536
Waynesboro,38.0674,-78.9014,United States,22630
Yahualica de González Gallo,21.1781,-102.886,Mexico,22586
Los Llanos,18.62,-69.5,Dominican Republic,22573
Bukkarāyasamudram,14.6944,77.6381,India,22000
Omagh,54.59,-7.29,United Kingdom,21056
Umbaúba,-11.3828,-37.6578,Brazil,22434
Stadthagen,52.3247,9.2069,Germany,22247
Burg,52.2725,11.855,Germany,22478
Gonghe,35.3308,108.0885,China,22375
Quaraí,-30.3878,-56.4508,Brazil,22607
Furukawa,36.2383,137.1861,Japan,22585
Makó,46.22,20.4789,Hungary,22514
Ganapavaram,16.1233,80.1721,India,21457
Erzin,36.9539,36.2022,Turkey,22477
Yokoshibahikari,35.6656,140.5042,Japan,22271
Puente Nacional,19.3333,-96.4833,Mexico,22454
Huautla,21.0308,-98.285,Mexico,22521
Paraopeba,-19.2739,-44.4039,Brazil,22563
Sardinata,8.0836,-72.8003,Colombia,22583
Goianinha,-6.2669,-35.21,Brazil,22481
Edewecht,53.1258,7.9825,Germany,22400
Pāmarru,16.327,80.961,India,21395
Polatlı,39.5842,32.1472,Turkey,22558
Chāgallu,16.9833,81.6667,India,21703
Saint-Jean-de-Braye,47.9128,1.9719,France,21054
Dawmat al Jandal,29.8153,39.8664,Saudi Arabia,22583
Burlington,40.0641,-74.8393,United States,22586
Buftea,44.57,25.95,Romania,22178
Johnston,41.6857,-93.7173,United States,22582
Porto Torres,40.8369,8.4014,Italy,22367
Corcoran,36.0839,-119.561,United States,22581
Meadville,41.6476,-80.1468,United States,22580
Piddig,18.1667,120.7333,Philippines,22475
Batad,11.4167,123.1167,Philippines,22157
Bélabo,4.9333,13.3,Cameroon,22553
Paese,45.6667,12.15,Italy,21992
Ariano Irpino,41.1528,15.0889,Italy,22448
Martellago,45.5467,12.1575,Italy,21502
Kadiria,36.5333,3.6833,Algeria,22327
Wenceslau Guimarães,-13.6869,-39.4789,Brazil,22530
Caravelas,-17.7319,-39.2658,Brazil,22548
Happy Valley,45.4362,-122.5077,United States,22553
Ginosa,40.5,16.75,Italy,22430
Friesoythe,53.0206,7.8586,Germany,22456
El Progreso,14.35,-89.85,Guatemala,22220
Cruz,-2.9178,-40.1719,Brazil,22479
East Peoria,40.6734,-89.5419,United States,22546
Barra Velha,-26.6319,-48.685,Brazil,22386
Westerly,41.3635,-71.7899,United States,22544
Agropoli,40.3583,14.9833,Italy,21874
Pogradec,40.9,20.65,Albania,20848
Heide,54.1961,9.0933,Germany,21852
Bedford,42.9407,-71.5302,United States,22535
Santo Antônio de Posse,-22.6058,-46.9189,Brazil,22389
Mandelieu-la-Napoule,43.5464,6.9381,France,21836
Sevlievo,43.0207,25.0945,Bulgaria,22503
Hopewell,37.2915,-77.2985,United States,22529
Mutatá,7.2433,-76.4358,Colombia,22505
Fort Walton Beach,30.4249,-86.6194,United States,22521
Radevormwald,51.2,7.35,Germany,22107
Nixa,37.0453,-93.296,United States,22515
Nadvirna,48.6333,24.5833,Ukraine,22447
Gaoguzhuang,37.8364,115.5016,China,22208
Santa Fe,11.1856,124.9161,Philippines,22102
Olanchito,15.4833,-86.5833,Honduras,22500
Flörsheim,50.0117,8.4281,Germany,21572
Khadyzhensk,44.4239,39.5372,Russia,22468
Auch,43.6465,0.5855,France,22200
Maribojoc,9.75,123.85,Philippines,22178
Clinton,41.1395,-112.0656,United States,22499
Akçakoca,41.0806,31.1297,Turkey,22416
Fougères,48.3525,-1.1986,France,20528
Apolda,51.0247,11.5139,Germany,22012
Zhedao,24.8098,98.2961,China,22290
Munster,41.5469,-87.504,United States,22476
Christiansburg,37.1411,-80.4028,United States,22473
El Colegio,4.5808,-74.4425,Colombia,22247
Gorgonzola,45.5333,9.4,Italy,20529
Anthem,33.856,-112.1168,United States,22468
South Ockendon,51.5207,0.2956,United Kingdom,22303
Halluin,50.7836,3.1256,France,20808
Roselle,41.9807,-88.0861,United States,22463
Ibatiba,-20.2364,-41.5092,Brazil,22366
Koksijde,51.1,2.65,Belgium,21957
Garden City,40.7266,-73.6447,United States,22454
Kopřivnice,49.5995,18.1448,Czechia,21657
Boquira,-12.8228,-42.7308,Brazil,22429
Târnăveni,46.3297,24.27,Romania,22075
Gardelegen,52.5264,11.3925,Germany,22402
Tepexi de Rodríguez,18.5797,-97.9267,Mexico,20598
Ōtsuki,35.6106,138.94,Japan,22356
La Jagua de Ibirico,9.5611,-73.3364,Colombia,22405
Schwetzingen,49.3833,8.5667,Germany,21433
Arouca,40.9338,-8.2449,Portugal,22359
Juatuba,-19.9519,-44.3428,Brazil,22202
Palmas de Monte Alto,-14.2669,-43.1619,Brazil,22416
Sarapāka,17.6922,80.8614,India,22149
Şā al Ḩajar,30.9647,30.7683,Egypt,20568
Klatovy,49.3956,13.2951,Czechia,22140
Barra da Estiva,-13.6258,-41.3269,Brazil,22394
Warrensburg,38.7627,-93.726,United States,22410
Santa Isabel do Rio Negro,-0.4139,-65.0189,Brazil,22404
Hockenheim,49.3181,8.5472,Germany,21779
Kihei,20.7653,-156.4454,United States,22402
Daxin,26.621,107.2398,China,22311
Union City,33.5941,-84.5629,United States,22399
Demba,-5.5096,22.26,Congo (Kinshasa),22263
Zvenigorod,55.7333,36.85,Russia,21931
Las Torres de Cotillas,38.0264,-1.2436,Spain,21837
Dudelange,49.4806,6.0875,Luxembourg,21513
Casal di Principe,41.0108,14.1319,Italy,21482
Acatlán,20.4242,-103.6014,Mexico,22261
Lebu,-37.6103,-73.6561,Chile,22345
Zeewolde,52.3333,5.5167,Netherlands,22309
Borgomanero,45.7,8.4667,Italy,21719
Mendeleyevsk,55.9,52.3167,Russia,22336
Cornaredo,45.5,9.0333,Italy,20534
Goiás,-15.9339,-50.14,Brazil,22381
Chaumont,48.1117,5.1389,France,21990
Zhucaoying,40.1759,119.5909,China,22276
Aytos,42.699,27.249,Bulgaria,22322
Chankou,35.7754,104.5345,China,22273
La Cruz,-32.8167,-71.2333,Chile,22098
Atuntaqui,0.3325,-78.2136,Ecuador,21286
Masis,40.0672,44.4361,Armenia,21376
Corinto,12.4833,-87.1833,Nicaragua,22000
Florida Ridge,27.5805,-80.3848,United States,22372
Binnish,35.95,36.7,Syria,21848
Ar Ruţbah,33.0333,40.2833,Iraq,22370
Takahata,38.0028,140.1892,Japan,22242
Guaratinga,-16.5839,-39.7828,Brazil,22355
Yahualica,20.9531,-98.38,Mexico,22228
Chapa de Mota,19.8144,-99.5269,Mexico,21746
Caraí,-17.1889,-41.695,Brazil,22343
Pākāla,13.4667,79.1167,India,21565
San Jose,9.4167,123.2333,Philippines,21956
Couëron,47.2156,-1.7228,France,21862
Silver Firs,47.8635,-122.1497,United States,22358
Camaná,-16.6239,-72.7106,Peru,20956
Ḩārim,36.2076,36.5192,Syria,21934
Anini-y,10.4325,121.9253,Philippines,22018
Colorado,-22.8378,-51.9728,Brazil,22345
Dolton,41.6284,-87.5979,United States,22348
Fantino,19.12,-70.3,Dominican Republic,22117
Natagaima,3.6231,-75.0936,Colombia,22320
Aljaraque,37.2667,-7.0167,Spain,21706
Duncan,34.5424,-97.919,United States,22344
Mārutūru,15.9862,80.1051,India,21434
Bronkhorstspruit,-25.805,28.7464,South Africa,20769
Irauçuba,-3.7458,-39.7828,Brazil,22324
Palestrina,41.8333,12.9,Italy,21872
Brent,30.4729,-87.2496,United States,22337
Murayama,38.4833,140.3803,Japan,22222
Lyman,48.9861,37.8111,Ukraine,22315
San Andrés Villa Seca,14.5667,-91.5833,Guatemala,22245
El Doncello,1.68,-75.285,Colombia,22306
São João do Paraíso,-15.3139,-42.0139,Brazil,22319
Salcedo,11.15,125.6667,Philippines,22136
Gölcük,40.6667,29.8333,Turkey,21544
Priego de Córdoba,37.4333,-4.1833,Spain,22251
Husnābād,17.0667,77.65,India,22082
Northfield,44.455,-93.1698,United States,22325
Pingtan,23.2524,111.412,China,22120
Nikolskoye,59.7,30.7833,Russia,22286
Feira Grande,-9.9,-36.6778,Brazil,22178
Ituporanga,-27.4139,-49.6008,Brazil,22250
Highland,41.5485,-87.4587,United States,22316
Kuppam,12.75,78.37,India,21963
Alhama de Murcia,37.8514,-1.4264,Spain,22240
Ouardenine,35.72,10.67,Tunisia,21814
Djinet,36.877,3.7231,Algeria,21966
Sequim,48.0746,-123.0944,United States,22304
Zoersel,51.2689,4.7125,Belgium,21739
Lyndhurst,40.7964,-74.1099,United States,22298
Prairie Village,38.9874,-94.6361,United States,22295
Herent,50.9081,4.6706,Belgium,21632
Kuna,43.4869,-116.3986,United States,22292
Tupanciretã,-29.0808,-53.8358,Brazil,22281
São Miguel,-6.2119,-38.4969,Brazil,22157
Coralville,41.699,-91.5967,United States,22290
Santo Antônio,-6.3108,-35.4789,Brazil,22216
Popeşti-Leordeni,44.38,26.17,Romania,21895
São Miguel do Araguaia,-13.275,-50.1628,Brazil,22283
Colfontaine,50.4057,3.8514,Belgium,20762
Fort Mill,35.0062,-80.9388,United States,22284
Bad Harzburg,51.8828,10.5617,Germany,21945
Mandirituba,-25.7789,-49.3258,Brazil,22220
San Felipe,31.0275,-114.8353,Mexico,20750
Bressanone,46.7167,11.65,Italy,22011
Morris,40.796,-74.4945,United States,22268
Niskayuna,42.803,-73.873,United States,22267
Comacchio,44.7,12.1833,Italy,22188
Lihuzhuang,39.652,117.8649,China,21844
Moineşti,46.4847,26.4964,Romania,21787
Waldkirch,48.0939,7.9608,Germany,21809
Repelón,10.4944,-75.1242,Colombia,22196
Conselheiro Pena,-19.1719,-41.4719,Brazil,22242
Ban Piang Luang,19.6493,98.6352,Thailand,22215
Rose Hill,38.7872,-77.1085,United States,22252
Salvaterra de Magos,39.0167,-8.7833,Portugal,22159
Eséka,3.6504,10.7666,Cameroon,22221
Caojiachuan,34.9016,111.521,China,22100
Afourar,32.2083,-6.5403,Morocco,21382
Rio Formoso,-8.6639,-35.1589,Brazil,22151
San Rafael del Norte,13.2,-86.1,Nicaragua,22147
Hudson,41.2399,-81.4408,United States,22237
Geertruidenberg,51.7008,4.8603,Netherlands,21515
Lutz,28.1396,-82.4467,United States,22235
Ladário,-19.005,-57.6019,Brazil,22228
Taylors,34.9157,-82.3124,United States,22230
Roanoke Rapids,36.4452,-77.6491,United States,22225
Guilford,41.3345,-72.7004,United States,22216
Vernon,41.1973,-74.4859,United States,22216
Vega Baja,18.441,-66.3993,Puerto Rico,22211
Itamaracá,-7.7478,-34.8258,Brazil,21884
Castrovillari,39.8167,16.2,Italy,22037
Bato,13.6,124.3,Philippines,21748
Raymore,38.8029,-94.4583,United States,22194
Ensley,30.5261,-87.2735,United States,22194
Flores,-7.8658,-37.975,Brazil,22169
Fremont,41.3536,-83.1148,United States,22191
